Transaction ID,First Name,Middle Initial,Last Name,Transaction Date,Owner,Ticker,Asset Name,Company,Description,Rate/Coupon,Maturity Date,Asset Type,Transaction Type,Amount Range,Amount Min,Amount Max,Comment
8703cece-58a8-4ff4-8133-8f560182b351,John,,Fetterman,2023-11-20,Child,,JPMorgan Chase & Co Bond,,,4.6%,2/1/2025,Corporate Bond,Purchase,"$1,001 - $15,000",1001,15000,--
f9b1af1e-2f86-41a7-90d5-d2f4b1428dfc,John,,Fetterman,2023-11-27,Child,,Duke Energy Corp New Bond,,,4.875%,9/16/2024,Corporate Bond,Sale (Full),"$1,001 - $15,000",1001,15000,--
118c9a8d-431c-4607-b118-6526c4f947b6,John,,Fetterman,2023-05-04,Child,,Duke Energy Corp New Bond,,,4.875%,9/16/2024,Corporate Bond,Purchase,"$1,001 - $15,000",1001,15000,--
ddf99eb0-4078-4d77-a3bb-a8766e76a41f,John,,Fetterman,2023-05-25,Child,,Bank of America Corp Bond,,,5.875%,3/15/2028,Corporate Bond,Purchase,"$1,001 - $15,000",1001,15000,--
792777eb-f9de-44a3-9d4c-9fe565e134d2,John,,Fetterman,2023-05-02,Child,,Steel Dynamics Inc Ser B Note,,,5.0%,12/15/2026,Corporate Bond,Purchase,"$1,001 - $15,000",1001,15000,--
494de3e6-d1a5-4177-8948-f49b4cda91da,Debra,S,Fischer,2022-06-23,Joint,LMT,Lockheed Martin Corporation Common Stock,,,,,Stock,Sale (Full),"$50,001 - $100,000",50001,100000,--
78891b19-7b74-4a4c-a467-4316193bab07,Debra,S,Fischer,2022-06-23,Joint,KO,Coca-Cola Company (The) Common Stock,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
4dfa9b7d-7020-40cf-aa46-99702b899f6f,Debra,S,Fischer,2022-06-23,Joint,CSCO,"Cisco Systems, Inc. - Common Stock",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
b5bcfb48-5e42-4bf5-9308-b76e3bb324d3,Debra,S,Fischer,2022-06-23,Joint,CAT,"Caterpillar, Inc. Common Stock",,,,,Stock,Sale (Full),"$50,001 - $100,000",50001,100000,--
ded90573-6f6b-496a-b8fb-6169b498ce85,Jeffry,L,Flake,2015-05-18,Joint,AAPL,Apple Inc. (NASDAQ),,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
e976d3a4-0f9b-4747-b5c3-4ad58329cb25,Jeffry,L,Flake,2015-11-18,Joint,,BBRY,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
735ab4f1-576e-47b7-9bf9-159f91ca8b5c,Jeffry,L,Flake,2017-12-29,Joint,BABA,Alibaba Group Holding Limited,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
b1b5cbce-0c60-4ebd-aa02-a345a0a0e0dd,Jeffry,L,Flake,2017-12-29,Joint,FB,"Facebook, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
b91fbd1a-7d33-4322-b76a-72b27f114dc9,Jeffry,L,Flake,2017-12-29,Joint,JD,"JD.com, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
d6169054-6cb2-471b-82aa-ef56f7924398,Jeffry,L,Flake,2017-12-29,Joint,AMZN,"Amazon.com, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
60d219aa-6fbc-4ee3-bec0-cac202b3a6dd,Jeffry,L,Flake,2017-12-29,Joint,LGIH,"LGI Homes, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
0a7b358f-2f05-42f0-8e8f-26c3e1a25636,Jeffry,L,Flake,2015-02-09,Joint,GOOG,Google Inc. (NASDAQ),,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
f51eb551-0853-4139-bd34-5a425d637633,Jeffry,L,Flake,2015-10-05,Joint,,AAPL,,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
14f1dff4-543d-4dbd-a7ed-74783f8eaa97,Jeffry,L,Flake,2015-04-14,Joint,AAPL,Apple Inc. (NASDAQ),,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
bd153832-f179-45cd-8993-514fa53177bc,Jeffry,L,Flake,2016-02-11,Joint,AMZN,"Amazon.com, Inc.",,,,,Stock,Purchase,"$15,001 - $50,000",15001,50000,--
ee7695d0-36ab-4d49-8ee3-6d8f0b1f829d,Jeffry,L,Flake,2016-02-11,Joint,AAPL,Apple Inc.,,,,,Stock,Purchase,"$15,001 - $50,000",15001,50000,--
d9aa9a6f-3915-46a7-ae3e-b3d929061a6f,Jeffry,L,Flake,2014-02-11,Joint,AAPL,Apple Inc. (NASDAQ),,,,,,Purchase,"$1,001 - $15,000",1001,15000,--
c1bed0bc-0cc8-42dd-9147-90e4f4154d8d,Jeffry,L,Flake,2014-02-11,Joint,BBRY,BlackBerry Limited (NASDAQ),,,,,,Purchase,"$1,001 - $15,000",1001,15000,--
9b358041-79a5-49bc-9c6a-116556f6dc03,Jeffry,L,Flake,2014-04-04,Joint,GOOG,Google Inc. (NASDAQ),,,,,,Purchase,"$1,001 - $15,000",1001,15000,--
a5a16be4-0cf7-412b-b927-80f4d81c1cc2,Jeffry,L,Flake,2014-04-11,Joint,AMZN,Amazon.com Inc. (NASDAQ),,,,,,Purchase,"$1,001 - $15,000",1001,15000,--
83f7857d-e8a9-4df8-a6e3-c721de9273d6,Jeffry,L,Flake,2013-01-24,Joint,AAPL,Apple Inc. (NASDAQ),,,,,,Sale (Partial),"$1,001 - $15,000",1001,15000,--
1af689c2-84ed-4c08-8d74-b478b13cf039,Jeffry,L,Flake,2013-07-31,Joint,AAPL,Apple Inc. (NASDAQ),,,,,,Sale (Partial),"$1,001 - $15,000",1001,15000,--
1d80e029-ba45-46c1-930e-36f8e6b7cea6,Jeffry,L,Flake,2013-10-22,Joint,AAPL,Apple Inc. (NASDAQ),,,,,,Sale (Partial),"$1,001 - $15,000",1001,15000,--
0c85415d-c042-45d0-81f2-534d81c204fb,Jeffry,L,Flake,2015-08-18,Joint,GOOG,Google Inc. (NASDAQ),,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
60d18093-0fca-485f-816a-b870a35f0d8c,Jeffry,L,Flake,2015-07-09,Joint,AMZN,Amazon.com Inc. (NASDAQ),,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
984b31ef-3bb1-42de-991d-1bdfa64300dd,Lindsey,,Graham,2022-06-30,Self,VTIP,Vanguard Short-Term Inflation-Protected Securities,,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,--
234feb82-8d2a-477f-a599-22c7afb3ef14,Lindsey,,Graham,2022-06-30,Self,IBDO,iShares iBonds Dec 2023 Term Corporate ETF,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
aceabc33-dd41-4d25-a081-0709bfce86cf,Lindsey,,Graham,2022-06-30,Self,IBDQ,iShares iBonds Dec 2025 Term Corporate ETF,,,,,Stock,Purchase,"$15,001 - $50,000",15001,50000,--
e46a0142-6500-488d-a036-fb72a5177ef7,Lindsey,,Graham,2024-01-26,Self,VIG,Vanguard Div Appreciation ETF,,,,,Stock,Sale (Partial),"$15,001 - $50,000",15001,50000,--
0296c717-5966-461d-ac0f-b003c070b5f9,Lindsey,,Graham,2024-01-26,Self,USFR,Wisdomtree Floating Rate Treasury Fund,,,,,Stock,Purchase,"$15,001 - $50,000",15001,50000,--
4dfc01c0-5c04-4bc9-8e53-f319e06f83ae,Lindsey,,Graham,2023-12-28,Self,VIG,Vanguard Div Appreciation ETF,,,,,Stock,Sale (Partial),"$15,001 - $50,000",15001,50000,--
15f95de3-e288-47c1-9dd4-d8c8c382a618,Lindsey,,Graham,2023-12-28,Self,USFR,Wisdomtree Floating Rate Treasury Fund,,,,,Stock,Purchase,"$15,001 - $50,000",15001,50000,--
15830117-41f3-49cf-8916-44d18595c993,Mr.,,F Hagerty Iv,2021-12-28,Child,SBNY,Signature Bank - Common Stock,,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,Asset sold in DC 3 Trust
4f3279fc-1423-409f-aebd-d1a6501157ad,Mr.,,F Hagerty Iv,2022-03-09,Self,TACO,"Del Taco Restaurants, Inc. - Common Stock",,,,,Stock,Sale (Partial),"$15,001 - $50,000",15001,50000,Asset held by Roundstone Ventures LLC
224e4c23-47ff-48c5-b92d-f209151ced3e,Mr.,,F Hagerty Iv,2022-03-09,Self,TACO,"Del Taco Restaurants, Inc. - Common Stock",,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,Asset held by Roundstone Ventures LLC
f28d6015-5064-4a18-9fb7-9b58fbc2bf36,Mr.,,F Hagerty Iv,2021-12-28,Self,DDOG,"Datadog, Inc. - Class A Common Stock",,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,"Asset held by Roundstone Ventures, LLC."
dd4c471a-10fe-4a98-b7e0-9499d22131ec,Mr.,,F Hagerty Iv,2021-12-23,Self,RHP,"Ryman Hospitality Properties, Inc. (REIT)",,,,,Stock,Sale (Full),"$100,001 - $250,000",100001,250000,"Asset held by Roundstone Ventures, LLC."
3fbc5096-150a-474f-8c7d-9f3e3a1ecc6e,Mr.,,F Hagerty Iv,2021-12-23,Self,RNR,RenaissanceRe Holdings Ltd. Common Stock,,,,,Stock,Sale (Partial),"$250,001 - $500,000",250001,500000,"Asset held by Roundstone Ventures, LLC."
155b3c04-5b5f-4581-b5cf-cf5fbafe1b98,Mr.,,F Hagerty Iv,2021-12-23,Self,RHP,"Ryman Hospitality Properties, Inc. (REIT)",,,,,Stock,Sale (Partial),"$15,001 - $50,000",15001,50000,Asset held by William F. Hagerty IV.
752dbb63-6971-422f-947b-d5cfd6e5fe04,Mr.,,F Hagerty Iv,2021-12-28,Self,RNR,RenaissanceRe Holdings Ltd. Common Stock,,,,,Stock,Sale (Partial),"$250,001 - $500,000",250001,500000,Asset held by William F. Hagerty IV.
6178f0ca-70f8-4b30-b643-22f0ba8d86c2,Mr.,,F Hagerty Iv,2021-12-29,Self,PNFP,"Pinnacle Financial Partners, Inc. - Common Stock",,,,,Stock,Sale (Partial),"$100,001 - $250,000",100001,250000,"Asset held by Roundstone Ventures, LLC."
4454a461-507f-444e-9642-556c8df01d86,Mr.,,F Hagerty Iv,2021-12-29,Self,ENVA,"Enova International, Inc. Common Stock",,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,"Asset held by Roundstone Ventures, LLC."
01b06ebe-1f79-4bde-8d21-728084dd416b,Mr.,,F Hagerty Iv,2021-12-29,Self,CCEP,Coca-Cola Europacific Partners plc - Ordinary Shar,,,,,Stock,Sale (Full),"$50,001 - $100,000",50001,100000,"Asset held by Roundstone Ventures, LLC."
69b36303-6ca0-425e-b8e2-e7eb6123dcd9,Mr.,,F Hagerty Iv,2021-12-29,Self,BKEP,"Blueknight Energy Partners L.P., L.L.C. - Common U",,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,"Asset held by Roundstone Ventures, LLC."
ca7b2cbb-572b-4395-9401-203ad44c5480,Mr.,,F Hagerty Iv,2021-12-29,Self,NS,Nustar Energy L.P. Common Units,,,,,Stock,Sale (Full),"$50,001 - $100,000",50001,100000,"Asset held by Roundstone Ventures, LLC."
507ab5c9-d680-46a2-b632-9a7713f714f1,Mr.,,F Hagerty Iv,2021-12-29,Self,CLDT,Chatham Lodging Trust (REIT) Common Shares of Bene,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,"Asset held by Roundstone Ventures, LLC."
37e133e7-3ff4-42c5-aab3-13ef8d1ed84d,Mr.,,F Hagerty Iv,2021-12-16,Self,VRM,"Vroom, Inc. - Common Stock",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,"Asset owned by Roundstone Ventures, LLC"
efecc679-2391-4ee2-bff2-8c5ab445fbb1,Mr.,,F Hagerty Iv,2021-12-01,Self,CTAA,Qwest Corporation 7% Notes due 2056,,,6.75,12/01/2021,Corporate Bond,Sale (Full),"$50,001 - $100,000",50001,100000,"Asset owned by Roundstone Ventures, LLC."
21d561e1-85a5-4a48-8b6d-fd26eab62910,Mr.,,F Hagerty Iv,2021-06-08,Self,BA,The Boeing Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,Asset owned by Roundstone Ventures LLC
4a77b549-0fcc-4ce3-a3b3-0195b377b4b6,Mr.,,F Hagerty Iv,2021-11-08,Self,DDOG,"Datadog, Inc. - Class A Common Stock",,,,,Stock,Sale (Partial),"$1,000,001 - $5,000,000",1000001,5000000,"Asset held in Roundstone Ventures, LLC"
db63b402-0613-4a7a-990d-f49540b659c5,Mr.,,F Hagerty Iv,2022-02-28,Child,,"Nashville Soccer Holdings, LLC","Nashville Soccer Holdings, LLC  (Nashville, TN)",Holds sports and entertainment interests.,,,Other Securities,Purchase,"$1,000,001 - $5,000,000",1000001,5000000,"Asset held by Dependent Child 4 through interest in Liberty Partners, LLC"
aa9a337d-0f58-4955-97de-913a628e213d,Mr.,,F Hagerty Iv,2022-02-28,Child,,"Liberty Partners, LLC","Liberty Partners, LLC  (Nashville, TN)",LLC for the purpose of holding sports and entertainment interests,,,Other Securities,Purchase,"$1,000,001 - $5,000,000",1000001,5000000,Asset held by Dependent Child 4
9863f38b-eabe-46a3-bb92-be68ae0c9c19,Mr.,,F Hagerty Iv,2021-05-17,Self,"['FL4.SG', 'TDY']",FLIR SYSTEMS INC. Registered Sh (Exchanged),,,,,Stock,Exchange,"$15,001 - $50,000",15001,50000,"FLIR Systems Merger With Teledyne Asset Held in Roundstone Ventures, LLC"
d8add68d-3b08-4381-9316-2b5fa0fb5e67,Mr.,,F Hagerty Iv,2023-10-02,Self,,445 Park Commons,"445 Park Commons  (Nashville, TN)","Underlying commercial real estate asset owned by NSHD MSE Block C Joint Venture, LLC in Nashville, TN.",,,Other Securities,Purchase,"$250,001 - $500,000",250001,500000,--
d28ed727-ff1c-4090-9a4b-c418afb0090e,Mr.,,F Hagerty Iv,2023-10-02,Self,,"NSHD MSE Block C Joint Venture, LLC","NSHD MSE Block C Joint Venture, LLC  (Nashville, TN)",LLC interest for the purpose of investing in commercial real estate.,,,Other Securities,Purchase,"$250,001 - $500,000",250001,500000,"Asset held by Roundstone Ventures, LLC."
269da683-c90b-42d3-8db1-6819989d6fed,Mr.,,F Hagerty Iv,2022-04-22,Child,,CareBridge,"RSV QOZB LTSS, Inc.  (Nashville, TN)",Health care services technology company,,,Other Securities,Purchase,"$100,001 - $250,000",100001,250000,"Asset held by Dependent Child 4 through interest in Liberty Partners, LLC"
ef6b971e-8293-4e6f-bf05-eadc418af5b2,Mr.,,F Hagerty Iv,2022-05-06,Self,LMND,"Lemonade, Inc. Common Stock",,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,Asset held by Roundstone Ventures LLC.
40ca776b-174d-4e0d-9fec-85b4c8d58b52,Mr.,,F Hagerty Iv,2021-02-16,Self,CTAA,Qwest Corp. NT 7% 2056,,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,--
8291abea-5c2b-4dfd-83bd-38e1ca7f4246,Mr.,,F Hagerty Iv,2021-01-19,Self,,"Editas Medicine, Inc.",,,,,Stock,Sale (Partial),"$15,001 - $50,000",15001,50000,--
37d1b4b5-3c0b-4694-81db-167b4d98dacf,Mr.,,F Hagerty Iv,2021-01-08,Self,LMND,"Lemonade, Inc.",,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
c896789b-9bd8-469f-a70d-ff7460510a51,Mr.,,F Hagerty Iv,2021-01-26,Self,,"Vroom, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
5c239a10-c8d1-4ff5-997b-64a9ccee30cb,Mr.,,F Hagerty Iv,2021-01-08,Self,VRM,"Vroom, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
233dc690-867e-451d-976f-6b79f3147075,Mr.,,F Hagerty Iv,2021-03-26,Self,QRTEP,"Qurate Retail, Inc.",,,,,Stock,Purchase,"$15,001 - $50,000",15001,50000,"Asset held by Roundstone Ventures, LLC"
e85b8c52-4c89-4380-89be-2bfb69d31d56,Mr.,,F Hagerty Iv,2022-06-15,Child,,"HC D Hill Partners, LP","HC D Hill Partners, LP  (Wilmington, DE)","Limited Partnership for the purpose of acquiring, developing and selling commercial real estate",,,Other Securities,Purchase,"$100,001 - $250,000",100001,250000,Asset held by Dependent Child 4 Trust
cf8768ff-6191-4e77-b1c6-d15254869c81,Mr.,,F Hagerty Iv,2021-04-20,Self,NTRA,"Natera, Inc.",,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,"Asset held by Roundstone Ventures, LLC"
108df074-3825-4745-bcda-990e407db11d,Mr.,,F Hagerty Iv,2022-08-19,Self,BKEPP,Blueknight Energy Partners L.P. - Series A Preferr,,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,Asset sold by Roundstone Ventures LLC
0fd4fa94-9187-4d39-822d-7d6d092734ca,Mr.,,F Hagerty Iv,2023-11-06,Self,"['CEQP', 'ET']",Crestwood Equity Partners LP (Exchanged),,,,,Stock,Exchange,"$50,001 - $100,000",50001,100000,"While no immediate PTR required, provided to clearly denote basis for the renamed asset on the 2023 annual report that was previously named CEQP."
3015eca8-e02e-4fbc-8563-b30e9501e669,Mr.,,F Hagerty Iv,2023-12-27,Self,DDOG,"Datadog, Inc. - Class A Common Stock",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,Asset held by Roundstone Ventures LLC.
4d926354-f8f4-4592-9181-0550457c0507,Mr.,,F Hagerty Iv,2021-01-11,Child,,"HC 17th and Grand Partners, LP","HC 17th and Grand Partners, LP  (Wilmington, DE)","Limited Partnership for the purpose of acquiring, developing and selling commercial real estate",,,Other Securities,Purchase,"$50,001 - $100,000",50001,100000,Asset held by Christine B. Hagerty Irrevocable Trust
613b79e2-715f-4734-890b-f42319e11553,Mr.,,F Hagerty Iv,2021-01-11,Self,,"HC 17th and Grand Partners, LP","HC 17th and Grand Partners, LP  (Wilmington, DE)","Limited Partnership for purpose of acquiring, developing and selling commercial real estate",,,Other Securities,Purchase,"$250,001 - $500,000",250001,500000,"Asset held by Roundstone Ventures, LLC"
4eedba7b-47de-4652-9076-e7bc8dba284c,Orrin,G,Hatch,2015-03-16,Self,,"Connor Street Associates, LLC","Connor Street Associates, LLC  (Salt Lake City, UT)",Land Investors,,,Private Stock,Purchase,"$50,001 - $100,000",50001,100000,--
c41857b5-93e2-4c61-8d60-33603e289d48,Heidi,,Heitkamp,2018-12-24,Joint,"['ESRX', 'CI']",Express Scripts Holding Company (Exchanged),,,,,Stock,Exchange,"$1,001 - $15,000",1001,15000,"ESRX merged with CI, Cigna."
90f9d50d-d50a-4ec4-bf26-61f032b226c7,Dean,,Heller,2017-10-04,Spouse,,WEST VY MISSION CMNTY COLLEGE DIST CA,,,4.0%,08/01/2027,Municipal Security,Purchase,"$50,001 - $100,000",50001,100000,--
ddcbc789-852f-41a6-9db5-59b13dc8eb05,Dean,,Heller,2014-11-05,Spouse,,Calif ST DWR CENT VY PJ,,,4.0%,12/01/22,Municipal Security,Exchange,"$15,001 - $50,000",15001,50000,"New Asset from split asset ""California ST Dept WTR"" - exchange"
7f861a06-6239-44b9-9aa4-6a40f0cd19a8,Dean,,Heller,2014-11-05,Spouse,,California State Dept Water,,,4%,12/01/22,Municipal Security,Exchange,"$15,001 - $50,000",15001,50000,"Asset split with exchange of shares to Asset "" Calif ST DWR Cent VY PJ"""
dd0ef4e8-8f18-4fb0-a3dc-db2f12a95b76,Dean,,Heller,2015-05-20,Spouse,,Belmont-Redwood Shores CA School District,,,5%,08/01/2024,Municipal Security,Purchase,"$15,001 - $50,000",15001,50000,Brombach Family LP - 20% Share
e43c1928-2607-4e7f-b4e9-0ed2b06e4691,Dean,,Heller,2014-03-24,Spouse,,Mass Mutual Whole Life Insurance,"Mass Mutual  (Springfield, MA)",Whole life policy - cashed out,,,Other Securities,Sale (Full),"$15,001 - $50,000",15001,50000,--
85f41fe5-b8b0-47a8-acb4-3778e015ae0d,Dean,,Heller,2018-06-18,Spouse,LEN,Lennar Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
6f306c96-0895-4f83-9a6a-e56c4b477e52,Dean,,Heller,2018-06-11,Spouse,EBAY,eBay Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
6203f043-dfa0-49e1-a73d-afe177ffdac1,Dean,,Heller,2018-06-08,Spouse,SDXAY,Sodexo S.A.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
a1626c44-93f0-4d0e-b51c-70b753ef6204,Dean,,Heller,2018-06-15,Spouse,AMG,"Affiliated Managers Group, Inc.",,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
df6aa9e6-e558-442b-8a33-2648134e2057,Dean,,Heller,2018-06-11,Spouse,MDT,Medtronic plc,,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
b762f772-cc0a-4c1a-b70c-f25ce85cbaef,Dean,,Heller,2018-06-07,Spouse,V,Visa Inc.,,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
69ef8c4b-1f94-4caf-a0d0-dd5caa76d967,Dean,,Heller,2017-09-12,Spouse,,CALIFORNIA ST VAR PURP RF,,,5.0%,11/01/2021,Municipal Security,Purchase,"$50,001 - $100,000",50001,100000,When Issue Purchase
fd347240-ebe6-4b13-8675-b5884436b9cd,Dean,,Heller,2017-06-21,Spouse,,SANTA MONICA-MALIBU UNI SCH DIST CALIF,,,4.0%,07/01/2019,Municipal Security,Purchase,"$50,001 - $100,000",50001,100000,--
3be24996-785d-4dbe-b638-b40797344a13,Dean,,Heller,2017-06-20,Spouse,,SACRAMENTO CALIF SUBN WTR DIST,,,4.5%,11/01/2021,Municipal Security,Purchase,"$50,001 - $100,000",50001,100000,--
1e19bdac-5238-41d5-b093-fa62f49a2408,Dean,,Heller,2016-08-11,Spouse,,UNIV CALIF REGTS MED CTR POOLED REV L,,,4.0%,05/15/2026,Municipal Security,Purchase,"$50,001 - $100,000",50001,100000,--
4e9e53d6-768d-4249-95c3-e061a0775528,Dean,,Heller,2016-08-08,Spouse,,OAKLAND CALIF UNI SCH DIST ALAMEDA CNTY SER A,,,4.0%,08/01/2025,Municipal Security,Purchase,"$50,001 - $100,000",50001,100000,--
9f9d7f89-f79c-45c7-a6a7-ace1c3e904f4,Dean,,Heller,2018-09-17,Spouse,CMCSA,Comcast Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
809eb9a2-8496-4fdc-aefb-b7053e2b4f8e,Dean,,Heller,2018-09-18,Spouse,AZO,"AutoZone, Inc.",,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
5c8ea77b-e63f-4481-93ce-3560be8e6b8a,Dean,,Heller,2018-09-18,Spouse,,CALIFORNIA ST REF,,,5.0%,08/01/2025,Municipal Security,Purchase,"$50,001 - $100,000",50001,100000,20% Share in Brombach Family LP - Merrill Lynch
22f1f61a-9788-445d-aa3c-1a986365623b,Dean,,Heller,2018-03-07,Spouse,,SANTA MONICA-MALIBU UNI SCH DIST CALIF,,,4.0%,07/01/19,Municipal Security,Sale (Full),"$50,001 - $100,000",50001,100000,20% Share in Brombach Family LP - Merrill Lynch
2d196412-f9c6-4eec-8597-fd91c9010ded,Dean,,Heller,2018-03-07,Spouse,,SAN MATEO CNTY CALIF,,,4.0%,09/01/19,Municipal Security,Sale (Full),"$50,001 - $100,000",50001,100000,20% Share in Brombach Family LP - Merrill Lynch
528599a7-75ce-43f7-98ca-d27a2242971c,Dean,,Heller,2018-03-07,Spouse,,BAY AREA TOLL AUTH CALIF,,,4.0%,04/01/18,Municipal Security,Sale (Full),"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
dc606f71-412c-4bcc-a34a-28627f3bb5d0,Dean,,Heller,2018-03-07,Spouse,,BAKERSFIELD CA WASTEWATER REV SER A,,,5.0%,09/15/18,Municipal Security,Sale (Full),"$50,001 - $100,000",50001,100000,20% Share in Brombach Family LP - Merrill Lynch
4ce89d77-bcc2-4e9c-bd56-8dabc3e3c487,Dean,,Heller,2016-03-17,Spouse,,Long Beach Calif Cmnty,,,4.0%,05/01/2016,Municipal Security,Sale (Full),"$50,001 - $100,000",50001,100000,20% share in Brombach Family LP - Merrill Lynch
b59d0571-1e90-4602-b259-f03671836b84,Dean,,Heller,2018-12-18,Spouse,,SAN DIEGO CALIF PUB FACS,,,5.0%,05/15/2023,Municipal Security,Purchase,"$50,001 - $100,000",50001,100000,20% Share in Brombach Family LP - Merrill Lynch
457b5a5e-0801-4ddf-9839-47d61a54e52c,Dean,,Heller,2018-09-21,Spouse,FB,"Facebook, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
5d1759c9-d6ac-4b8d-aada-846860256319,Dean,,Heller,2018-09-24,Spouse,GE,General Electric Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
5faeb91d-38db-45ed-a822-5de9b0b14c82,Dean,,Heller,2018-09-26,Spouse,,SOUTHERN CALIF PUB PWR AUTH,,,4.0%,07/01/2020,Municipal Security,Sale (Full),"$50,001 - $100,000",50001,100000,20% Share in Brombach Family LP - Merrill Lynch
0331154b-3ad0-4564-9715-e2957c6ee5e7,Dean,,Heller,2018-03-16,Spouse,,TEMPUR SEALY INTL INC,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
0e9ff95d-9a17-47eb-9eca-9fc38e4d2869,Dean,,Heller,2018-03-16,Spouse,,STARBUCKS CORP,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
4c6c2b4c-2145-45d3-ba56-4cd1501f4a06,Dean,,Heller,2018-03-16,Spouse,,SCHLUMBERGER LTD,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
a23b7891-70a6-4da6-8f60-fb1db2f6a213,Dean,,Heller,2018-03-16,Spouse,,SHIRE PLC-ADR,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
8c4c6776-1c3e-44a5-b685-bf3d4808ddf7,Dean,,Heller,2018-03-16,Spouse,,POLARIS INDUSTRIES,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
210a6291-451e-479a-8e27-adebd64bb096,Dean,,Heller,2018-03-16,Spouse,,PRUDENTIAL FINANCIAL INC,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
5b09c514-3711-4702-8f00-cd35c3418aa6,Dean,,Heller,2018-03-16,Spouse,,NIELSEN HOLDINGS PLC SHS,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
81873283-3162-46e6-95b9-52bb0ba33643,Dean,,Heller,2018-03-16,Spouse,,TWENTY-FIRST CENTURY,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,20% Share in Brombach Family LP - Merrill Lynch
